Date,Adj Close,Close,High,Low,Open,Volume
2021-04-14,43.7197265625,43.83000183105469,43.994998931884766,43.36000061035156,43.75,132548085.0
2021-04-15,42.707847595214844,42.810001373291016,43.619998931884766,42.78499984741211,43.5,143216883.0
2021-04-16,43.356292724609375,43.459999084472656,43.775001525878906,43.02000045776367,43.13999938964844,214002182.0
2021-04-19,43.65058517456055,43.755001068115234,43.92300033569336,43.27000045776367,43.27000045776367,100797545.0
2021-04-20,41.944671630859375,42.04499816894531,43.915000915527344,42.04499816894531,43.89500045776367,233591142.0
2021-04-21,41.51569366455078,41.6150016784668,42.724998474121094,41.224998474121094,41.994998931884766,167730389.0
2021-04-22,41.87483215332031,41.974998474121094,42.01499938964844,41.40999984741211,41.779998779296875,140802562.0
2021-04-23,42.53325653076172,42.6349983215332,42.665000915527344,41.755001068115234,42.345001220703125,126375282.0
2021-04-26,42.787654876708984,42.88999938964844,42.974998474121094,41.720001220703125,42.814998626708984,200403336.0
2021-04-27,43.47101593017578,43.57500076293945,43.57500076293945,42.65999984741211,42.970001220703125,133293458.0
2021-04-28,44.99736785888672,45.10499954223633,45.72700119018555,44.470001220703125,45.0,469783830.0
2021-04-29,45.346534729003906,45.45500183105469,45.86000061035156,45.0,45.70000076293945,194506124.0
2021-04-30,45.32658004760742,45.435001373291016,45.720001220703125,45.13999938964844,45.45000076293945,195838257.0
2021-05-03,45.32658004760742,45.435001373291016,45.720001220703125,45.13999938964844,45.45000076293945,195838257.0
2021-05-04,44.93751525878906,45.04499816894531,47.45500183105469,44.97600173950195,46.10499954223633,236622072.0
2021-05-05,46.11968231201172,46.22999954223633,46.290000915527344,45.400001525878906,45.70000076293945,140325502.0
2021-05-06,46.09474182128906,46.20500183105469,46.4900016784668,45.75699996948242,46.310001373291016,314984716.0
2021-05-07,46.443904876708984,46.55500030517578,46.85499954223633,46.04499816894531,46.689998626708984,137431750.0
2021-05-10,47.73580551147461,47.849998474121094,48.0,46.790000915527344,46.95000076293945,194072250.0
2021-05-11,46.563621520996094,46.67499923706055,47.54499816894531,46.630001068115234,47.310001373291016,205425959.0
2021-05-12,47.17715072631836,47.290000915527344,47.41999816894531,46.26499938964844,46.595001220703125,173579940.0
2021-05-13,46.8928337097168,47.005001068115234,47.17499923706055,46.29499816894531,46.5,181473943.0
2021-05-14,48.13486099243164,48.25,48.27000045776367,47.2599983215332,47.69499969482422,321795123.0
2021-05-17,47.95528030395508,48.06999969482422,48.45500183105469,40.130001068115234,48.25,114563454.0
2021-05-18,48.48402404785156,48.599998474121094,49.03499984741211,48.314998626708984,48.5,121810917.0
2021-05-19,47.845550537109375,47.959999084472656,48.709999084472656,47.34000015258789,47.970001220703125,145964512.0
2021-05-20,48.10493850708008,48.220001220703125,48.48500061035156,47.57600021362305,48.10499954223633,137951837.0
2021-05-21,48.35433578491211,48.470001220703125,48.55500030517578,47.665000915527344,48.165000915527344,257504751.0
2021-05-24,48.60374450683594,48.720001220703125,48.81999969482422,48.279998779296875,48.790000915527344,76212516.0
2021-05-25,48.95289993286133,49.06999969482422,49.31999969482422,48.80799865722656,49.0,189379841.0
2021-05-26,48.29946517944336,48.415000915527344,49.185001373291016,47.72200012207031,48.69499969482422,213999790.0
2021-05-27,49.785911560058594,49.904998779296875,49.904998779296875,48.2400016784668,48.31999969482422,395645113.0
2021-05-28,49.77094650268555,49.88999938964844,50.20100021362305,49.505001068115234,50.0,221615971.0
2021-05-31,49.77094650268555,49.88999938964844,50.20100021362305,49.505001068115234,50.0,221615971.0
2021-06-01,49.66121292114258,49.779998779296875,50.560001373291016,49.5,50.18000030517578,234369961.0
2021-06-02,49.88068771362305,50.0,50.20000076293945,49.51499938964844,49.79499816894531,175429504.0
2021-06-03,49.4317512512207,49.54999923706055,50.10200119018555,49.15999984741211,50.029998779296875,131813661.0
2021-06-04,48.8182258605957,48.935001373291016,49.625,48.810001373291016,49.41999816894531,125488064.0
2021-06-07,49.511566162109375,49.630001068115234,49.83000183105469,49.02000045776367,49.02000045776367,170434798.0
2021-06-08,48.78330993652344,48.900001525878906,49.92499923706055,48.83599853515625,49.5,105375649.0
2021-06-09,48.119895935058594,48.23500061035156,48.935001373291016,47.85499954223633,48.70000076293945,148918120.0
2021-06-10,48.15980911254883,48.275001525878906,49.01499938964844,47.98500061035156,48.23500061035156,100447688.0
2021-06-11,48.27951431274414,48.39500045776367,48.51900100708008,47.900001525878906,48.04499816894531,124037199.0
2021-06-14,47.72584533691406,47.84000015258789,48.744998931884766,47.80500030517578,48.560001373291016,128931040.0
2021-06-15,47.800662994384766,47.915000915527344,48.19200134277344,47.58000183105469,48.185001373291016,164741804.0
2021-06-16,47.5811882019043,47.69499969482422,48.435001373291016,47.52000045776367,48.0,238985854.0
2021-06-17,47.8355827331543,47.95000076293945,48.834999084472656,47.8650016784668,48.0,225143933.0
2021-06-18,46.31919860839844,46.43000030517578,48.0,46.167999267578125,47.5,374567463.0
2021-06-21,46.88285446166992,46.994998931884766,47.05500030517578,45.56999969482422,46.154998779296875,162030532.0
